sale_id,product_id,customer_id,quantity,sale_date,discount,channel,region
570,30,772,2,2025-06-22,0.3,Store,North
571,177,239,4,2025-10-19,0.19,Online,West
572,57,1552,1,2025-01-27,0.2,Online,West
573,67,149,5,2025-04-08,0.19,Online,East
574,154,814,4,2024-08-25,0.11,Online,West
575,181,1392,1,2024-02-14,0.16,Store,West
576,114,128,2,2024-04-19,0.25,Store,West
577,112,94,2,2023-12-10,0.11,Online,West
578,151,1415,1,2023-12-31,0.23,Online,East
579,21,653,3,2024-10-19,0.19,Store,North
580,113,578,4,2024-05-10,0.28,Online,East
581,122,735,2,2023-12-17,0.25,Online,West
582,156,1164,2,2025-03-08,0.28,Online,South
583,47,1944,3,2024-07-27,0.01,Online,North
584,32,1473,2,2025-10-21,0.24,Store,West
585,62,1082,2,2025-11-08,0.19,Store,West
586,107,378,4,2024-10-25,0.17,Store,West
587,108,728,4,2025-05-11,0.01,Online,West
588,125,1782,2,2024-01-23,0.19,Online,East
589,12,686,1,2024-04-03,0.2,Online,East
590,40,1270,2,2024-01-04,0.22,Store,West
591,77,62,4,2024-01-02,0.14,Store,West
592,174,1393,1,2024-05-31,0.09,Online,West
593,114,1755,3,2025-04-28,0.14,Store,West
594,91,2000,4,2024-05-30,0.17,Online,South
595,127,127,5,2025-04-08,0.28,Store,West
596,145,1366,3,2024-10-28,0.07,Online,North
597,90,1251,4,2025-06-17,0.05,Online,South
598,104,1096,2,2024-12-30,0.26,Online,North
599,73,856,2,2025-01-23,0.11,Store,South
600,191,1111,1,2024-06-29,0.29,Online,West
601,127,953,3,2025-06-22,0.09,Online,East
602,108,29,1,2024-12-12,0.27,Store,East
603,110,1747,2,2025-07-29,0.28,Online,North
604,106,1618,2,2025-02-23,0.01,Online,South
605,109,867,4,2025-10-21,0.01,Store,North
606,196,932,2,2024-12-04,0.25,Online,East
607,110,708,2,2025-09-17,0.09,Online,South
608,9,1864,2,2025-01-22,0.02,Store,North
609,144,290,4,2024-09-26,0.06,Store,North
610,120,109,1,2024-05-03,0.2,Store,East
611,170,715,2,2025-10-11,0.29,Store,North
612,113,432,4,2024-01-03,0.11,Store,East
613,33,601,3,2024-08-30,0.14,Store,North
614,24,1553,4,2025-10-08,0.29,Store,East
615,50,652,3,2025-08-11,0.16,Online,North
616,176,1346,3,2025-02-23,0.07,Online,West
617,145,666,3,2024-11-28,0.24,Store,North
618,163,1993,4,2024-09-22,0.06,Online,East
619,194,269,3,2023-11-30,0.26,Store,North
620,108,899,5,2024-12-29,0.11,Online,East
621,113,201,3,2025-10-25,0.16,Online,West
622,126,1842,4,2025-05-17,0.15,Store,North
623,67,1089,1,2024-05-06,0.04,Online,West
624,106,446,4,2024-03-15,0.14,Online,North
625,148,1756,3,2024-01-21,0.13,Online,West
626,74,1262,1,2025-02-17,0.22,Online,South
627,90,1820,2,2023-12-02,0.17,Store,West
628,33,344,4,2025-08-31,0.13,Online,South
629,167,803,4,2025-08-31,0.12,Store,East
630,153,907,4,2024-08-09,0.16,Store,South
631,10,193,5,2024-02-05,0.02,Online,East
632,60,572,2,2024-08-05,0.02,Store,South
633,129,695,2,2024-05-03,0.02,Online,North
634,54,1199,2,2024-09-20,0.07,Online,North
635,79,476,2,2025-07-13,0.06,Online,South
636,113,1599,3,2024-11-16,0.22,Online,East
637,141,735,1,2024-06-06,0.04,Store,North
638,192,278,2,2025-04-13,0.08,Store,West
639,163,3,2,2024-02-15,0.04,Online,East
640,34,1078,5,2025-03-24,0.05,Online,North
641,15,1975,2,2024-08-24,0.08,Online,South
642,2,1696,5,2024-05-23,0.01,Online,North
643,120,1453,2,2024-05-10,0.25,Store,South
644,157,547,5,2025-07-25,0.06,Online,East
645,143,1872,3,2025-01-14,0.26,Store,West
646,65,13,2,2025-01-03,0.26,Online,North
647,44,1416,5,2024-10-15,0.19,Online,East
648,43,1183,3,2025-02-12,0.29,Online,West
649,39,376,2,2024-04-19,0.27,Online,West
650,56,924,2,2025-06-18,0.15,Store,South
651,95,334,5,2024-12-25,0.24,Online,West
652,85,1311,2,2025-08-09,0.25,Store,West
653,114,1060,2,2025-06-11,0.02,Online,East
654,17,251,2,2024-10-18,0.25,Online,South
655,172,868,3,2024-08-22,0.21,Online,West
656,168,1732,3,2024-06-23,0.25,Online,West
657,48,1806,4,2025-09-02,0.16,Store,South
658,152,1117,1,2024-07-14,0.26,Online,South
659,11,1052,2,2025-05-08,0.07,Store,North
660,12,1784,3,2024-07-28,0.25,Online,East
661,62,331,2,2024-12-12,0.12,Online,East
662,137,141,2,2024-09-20,0.1,Online,North
663,4,22,2,2025-01-05,0.01,Online,East
664,93,11,1,2025-09-26,0.02,Store,East
665,35,790,4,2025-02-10,0.25,Online,East
666,4,442,1,2024-08-03,0.22,Online,South
667,71,1967,4,2025-06-21,0.07,Online,South
668,109,767,3,2025-01-01,0.04,Store,North
669,112,1422,1,2024-07-25,0.21,Online,South
670,176,627,2,2025-04-18,0.17,Store,North
671,153,549,5,2025-10-25,0.27,Store,East
672,112,1865,1,2024-09-26,0.1,Store,North
673,142,260,4,2024-05-17,0.15,Store,East
674,48,1803,1,2025-02-04,0.01,Store,South
675,74,1752,3,2025-07-12,0.23,Store,West
676,38,1704,4,2024-05-17,0.2,Store,North
677,183,300,5,2025-09-03,0.01,Store,West
678,195,226,2,2024-12-06,0.27,Store,North
679,35,487,4,2024-04-07,0.03,Store,North
680,53,1396,5,2025-09-12,0.24,Store,West
681,200,1259,2,2025-11-21,0.01,Store,North
682,24,921,3,2025-03-13,0.1,Online,South
683,72,1426,5,2024-11-07,0.1,Store,East
684,162,1351,3,2024-10-04,0.29,Online,North
685,198,1173,4,2025-10-04,0.1,Store,West
686,160,1451,1,2025-09-26,0.17,Store,West
687,118,107,5,2025-10-28,0.16,Store,West
688,100,1835,4,2024-02-03,0.19,Online,North
689,71,1502,5,2025-10-29,0.08,Online,East
690,167,1791,2,2025-03-30,0.06,Store,West
691,175,1112,2,2024-09-13,0.15,Online,North
692,93,1441,1,2024-04-18,0.22,Online,East
693,150,1467,3,2024-12-10,0.26,Online,East
694,72,1108,2,2024-02-07,0.2,Store,East
695,11,745,5,2025-07-07,0.1,Store,North
696,114,176,4,2024-06-11,0.24,Store,West
697,174,869,1,2024-11-03,0.12,Online,North
698,125,455,4,2025-07-23,0.2,Online,North
699,19,376,3,2024-03-23,0.13,Online,East
700,56,163,3,2025-07-03,0.02,Store,East
701,178,3,1,2025-10-11,0.25,Store,West
702,167,1337,3,2024-07-07,0.24,Store,West
703,169,1822,5,2024-11-22,0.17,Store,West
704,181,166,3,2024-01-19,0.02,Online,East
705,14,490,3,2025-08-23,0.29,Online,North
706,69,1759,5,2024-08-04,0.28,Store,East
707,182,928,4,2024-08-02,0.2,Store,North
708,165,1374,4,2024-06-07,0.13,Online,East
709,173,956,2,2024-08-11,0.06,Online,South
710,29,1444,1,2024-09-21,0.3,Online,South
711,73,1215,1,2024-09-09,0.28,Store,South
712,36,1598,2,2023-12-24,0.01,Store,East
713,102,1475,1,2024-10-28,0.13,Online,West
714,137,1579,5,2024-06-19,0.09,Online,North
715,24,512,2,2024-04-16,0.2,Online,South
716,3,1078,5,2024-11-07,0.2,Store,North
717,3,959,2,2025-09-15,0.28,Online,North
718,49,992,3,2024-08-15,0.26,Online,South
719,24,1137,5,2024-08-13,0.26,Online,West
720,66,516,3,2025-07-15,0.17,Store,North
721,190,115,5,2025-07-01,0.04,Store,West
722,24,1261,4,2023-12-07,0.28,Online,West
723,172,1271,1,2024-11-26,0.28,Online,East
724,97,373,4,2024-02-29,0.19,Online,South
725,50,1771,2,2025-03-09,0,Store,North
726,111,318,3,2023-12-29,0,Store,West
727,122,1867,5,2025-06-06,0.14,Online,South
728,47,601,3,2024-05-14,0.05,Online,West
729,120,289,1,2024-11-25,0.11,Online,West
730,80,812,3,2024-04-01,0.18,Online,North
731,100,23,1,2025-02-23,0.03,Store,South
732,117,957,3,2023-12-15,0.24,Online,North
733,184,1171,3,2023-12-21,0.05,Store,East
734,131,1921,3,2024-05-19,0.21,Online,West
735,40,1349,3,2025-01-05,0.06,Store,South
736,73,1705,3,2025-04-17,0.12,Store,North
737,13,1389,3,2024-02-11,0.08,Store,East
738,19,823,1,2025-04-29,0.19,Store,South
739,26,1054,1,2025-10-06,0.03,Online,East
740,3,1802,3,2025-02-02,0.14,Store,West
741,111,814,1,2025-08-03,0.27,Online,North
742,156,1987,4,2024-08-22,0.09,Online,North
743,121,1379,5,2024-12-15,0.29,Store,North
744,138,1090,2,2024-06-05,0.04,Store,West
745,79,200,4,2024-12-08,0.03,Online,West
746,45,1800,2,2025-05-23,0.2,Store,South
747,83,1401,2,2024-06-11,0.02,Store,West
748,126,635,5,2024-06-18,0.17,Online,North
749,73,741,1,2025-04-12,0.1,Store,North
750,168,1511,3,2025-01-25,0.06,Store,East
751,75,716,1,2024-12-23,0.03,Online,North
752,167,1970,3,2024-06-17,0.05,Store,West
753,90,1955,3,2025-07-11,0.09,Store,West
754,157,1616,1,2025-01-25,0.16,Online,East
755,1,194,3,2024-12-26,0.09,Online,North
756,35,1624,3,2025-10-08,0.06,Online,East
757,103,620,2,2024-06-10,0.08,Store,East
758,184,772,1,2024-08-22,0.1,Store,North
759,29,1434,3,2024-08-15,0.02,Store,South
760,124,1190,1,2024-10-28,0.28,Online,North
761,54,1232,5,2024-09-13,0.1,Online,North
762,95,1753,1,2025-06-12,0.04,Store,North
763,5,1431,2,2024-10-19,0.28,Store,South
764,156,1638,5,2024-05-20,0.12,Online,South
765,157,934,1,2025-02-20,0.11,Store,South
766,80,1140,3,2024-12-19,0.13,Store,South
767,137,844,2,2024-10-17,0.14,Store,South
768,43,610,2,2024-04-28,0.25,Store,North
769,105,644,1,2025-02-24,0.22,Store,West
770,116,1911,5,2023-12-28,0.23,Online,West
771,139,1930,2,2025-02-06,0.06,Online,North
772,183,347,3,2024-12-27,0.03,Online,East
773,189,1212,1,2024-05-17,0.11,Online,East
774,115,928,4,2025-06-19,0.17,Online,North
775,86,1602,1,2024-11-15,0.18,Store,South
776,96,252,4,2024-04-16,0.16,Store,North
777,75,847,2,2025-09-12,0.13,Online,West
778,83,1593,1,2023-12-04,0.15,Store,North
779,181,1387,5,2023-12-12,0.28,Online,North
780,121,531,1,2023-12-16,0.27,Store,South
781,152,926,3,2024-05-21,0.02,Store,West
782,186,225,1,2024-06-03,0.26,Store,East
783,104,1950,2,2025-05-02,0.12,Store,East
784,146,1839,5,2025-01-16,0.13,Online,West
785,182,134,1,2024-10-14,0.28,Online,East
786,136,1599,3,2024-01-22,0,Online,South
787,85,1369,3,2025-02-26,0.19,Store,North
788,9,1088,2,2024-06-13,0.26,Store,West
789,9,68,1,2025-04-25,0.14,Online,East
790,66,424,3,2024-12-19,0.1,Store,South
791,72,584,5,2025-01-02,0.21,Online,North
792,80,1200,4,2025-05-22,0.22,Store,North
793,37,1178,1,2025-11-01,0.16,Online,North
794,92,327,4,2025-01-27,0.27,Online,North
795,123,76,4,2025-03-27,0.15,Online,East
796,106,256,4,2024-01-29,0.16,Online,North
797,65,829,4,2024-05-29,0.19,Online,West
798,181,795,2,2025-09-30,0.1,Online,East
799,36,108,2,2024-11-28,0.28,Store,North
800,99,984,1,2025-04-15,0.02,Online,North
801,193,1819,5,2024-08-24,0.01,Store,West
802,72,1634,4,2023-12-25,0.24,Store,East
803,142,1005,5,2024-03-02,0.21,Store,West
804,155,1362,5,2024-08-28,0.16,Store,South
805,193,1770,3,2025-11-06,0.03,Store,West
806,54,215,4,2025-05-10,0.22,Online,West
807,195,1860,3,2024-11-05,0.29,Store,North
808,108,1014,2,2025-11-13,0.15,Online,East
809,153,1832,1,2025-06-12,0.25,Store,West
810,2,738,3,2025-02-28,0.27,Online,East
811,147,1891,4,2025-03-02,0.22,Online,West
812,4,578,4,2025-10-04,0.26,Store,North
813,117,1492,1,2024-12-22,0.08,Store,South
814,109,578,2,2025-04-01,0.09,Store,North
815,151,1889,5,2025-09-01,0.02,Online,North
816,149,1865,1,2025-09-13,0.04,Online,South
817,4,949,1,2024-02-01,0.09,Store,East
818,24,1881,4,2024-08-14,0.24,Store,South
819,116,1302,2,2024-05-21,0.15,Online,East
820,15,494,1,2025-11-02,0.3,Store,South
821,67,817,2,2025-06-14,0.05,Online,West
822,13,1462,1,2025-04-04,0.27,Online,West
823,35,173,2,2025-05-05,0.29,Store,South
824,33,487,1,2024-02-10,0.01,Store,North
825,34,1106,3,2024-07-28,0.06,Store,East
826,96,1952,4,2025-08-31,0.26,Online,East
827,49,1966,4,2024-06-27,0.12,Store,South
828,8,462,5,2025-04-13,0.04,Store,North
829,170,1583,1,2023-12-25,0.14,Store,East
830,78,1784,1,2024-08-19,0.18,Online,West
831,173,11,2,2024-09-08,0.21,Online,South
832,85,517,4,2024-04-16,0.07,Store,North
833,115,1610,1,2025-09-15,0.3,Store,South
834,109,591,4,2025-04-12,0.12,Online,East
835,91,255,2,2025-08-14,0.02,Store,West
836,198,135,4,2025-01-09,0.06,Online,North
837,140,1630,3,2024-06-16,0.21,Online,East
838,51,1698,2,2024-11-18,0.2,Online,North
839,128,525,2,2025-02-01,0.25,Store,West
840,13,339,4,2025-10-04,0.21,Store,South
841,168,819,3,2024-09-17,0.05,Store,North
842,5,280,5,2024-01-31,0.25,Store,South
843,116,1515,1,2025-01-02,0.21,Store,West
844,108,972,2,2024-11-15,0.12,Online,West
845,67,1923,5,2025-10-13,0.01,Store,East
846,122,253,5,2025-05-20,0.08,Store,North
847,68,1429,2,2024-04-19,0.23,Store,East
848,44,1240,2,2025-06-25,0.28,Online,West
849,187,1291,5,2025-04-24,0.13,Online,South
850,100,1196,1,2025-06-29,0.17,Store,East
851,16,113,2,2024-06-23,0,Online,West
852,175,887,5,2025-10-03,0.1,Online,South
853,197,1183,5,2024-04-14,0.11,Store,East
854,3,437,1,2025-06-18,0.21,Store,South
855,55,592,1,2025-08-09,0.3,Online,North
856,19,665,4,2025-06-18,0.22,Online,North
857,48,1059,1,2024-10-18,0.19,Online,East
858,105,13,5,2024-06-04,0.18,Online,East
859,158,1707,3,2025-09-01,0.12,Store,West
860,199,475,2,2024-08-11,0.16,Store,West
861,33,109,1,2025-08-18,0.06,Store,East
862,113,1973,5,2025-06-23,0.17,Store,North
863,85,1009,2,2023-12-15,0.3,Store,West
864,4,641,5,2024-04-25,0.28,Store,North
865,158,1995,1,2024-06-21,0.16,Online,West
866,45,796,4,2024-05-26,0.05,Store,West
867,14,318,3,2024-10-03,0.15,Online,East
868,102,743,3,2025-02-11,0.27,Online,South
869,149,1208,1,2025-05-17,0.06,Online,East
870,131,1321,1,2025-06-13,0.09,Online,East
871,187,1943,3,2025-02-04,0.18,Store,East
872,174,1045,3,2025-03-11,0.01,Store,South
873,58,1909,1,2024-05-22,0.03,Online,West
874,107,1520,5,2025-02-11,0.29,Online,North
875,178,973,4,2024-09-11,0.01,Online,East
876,59,419,5,2024-11-16,0.25,Store,West
877,113,922,5,2025-08-31,0.13,Store,West
878,55,336,2,2024-10-20,0.18,Online,South
879,95,1359,2,2024-08-04,0.15,Store,East
880,62,1283,4,2025-08-20,0.25,Online,East
881,153,1764,1,2024-08-02,0.09,Store,East
882,139,638,4,2025-10-03,0.01,Store,South
883,115,1719,5,2025-08-14,0.24,Online,West
884,134,394,5,2024-04-23,0.08,Store,West
885,126,818,1,2024-09-08,0.18,Online,East
886,140,1573,4,2024-05-22,0.2,Online,West
887,169,1752,3,2025-11-19,0.01,Store,South
888,129,531,5,2025-06-26,0.03,Store,East
889,119,344,1,2025-05-22,0.05,Store,West
890,74,237,2,2025-04-08,0,Store,West
891,132,637,3,2024-09-29,0.16,Store,North
892,135,1435,2,2025-03-27,0.11,Online,East
893,192,757,5,2025-03-02,0.03,Online,East
894,96,1622,4,2024-03-02,0.05,Online,West
895,30,610,1,2024-09-19,0.03,Store,North
896,52,565,1,2025-01-27,0.28,Online,South
897,97,1743,4,2024-05-05,0.29,Online,East
898,4,28,4,2024-02-23,0,Online,West
899,60,88,4,2025-01-28,0.28,Online,North
900,168,518,2,2025-02-13,0.09,Store,West
901,76,1810,1,2025-08-25,0.25,Online,South
902,91,886,5,2025-01-05,0.17,Store,West
903,46,260,3,2023-12-22,0.16,Online,East
904,4,319,2,2024-05-23,0.07,Store,South
905,90,1511,5,2024-06-10,0.14,Online,North
906,159,1560,5,2025-11-06,0.07,Online,North
907,150,202,2,2025-11-05,0.29,Online,South
908,80,1074,2,2024-11-16,0.07,Online,East
909,89,1963,4,2025-03-26,0.29,Online,West
910,186,1841,1,2024-09-17,0.25,Store,South
911,100,1337,1,2025-02-09,0.26,Online,North
912,72,846,5,2025-07-02,0.16,Store,North
913,40,1534,5,2025-02-08,0.26,Online,West
914,20,801,1,2024-11-10,0.12,Online,West
915,30,972,1,2025-06-13,0.04,Online,South
916,22,550,1,2024-06-03,0.03,Store,South
917,42,663,1,2023-12-27,0.21,Store,West
918,113,1678,3,2024-03-04,0.09,Store,South
919,43,1157,4,2024-10-11,0.05,Online,North
920,168,1503,4,2025-01-22,0.15,Online,South
921,128,127,1,2024-10-25,0.25,Store,South
922,138,1022,3,2025-10-07,0.1,Online,East
923,75,1441,2,2024-05-15,0.09,Online,East
924,143,1855,2,2025-06-18,0.09,Online,North
925,184,589,5,2023-12-20,0.19,Online,South
926,109,78,3,2025-09-21,0.01,Store,North
927,74,1413,5,2024-04-10,0.17,Online,East
928,113,1332,3,2025-09-03,0.1,Store,East
929,22,176,2,2024-09-24,0.05,Online,West
930,148,288,2,2024-10-30,0.01,Store,North
931,98,618,4,2024-09-27,0.28,Online,West
932,101,1273,1,2023-12-08,0.21,Online,North
933,56,1128,4,2025-05-13,0.2,Store,West
934,1,835,4,2025-05-27,0.25,Store,West
935,169,1649,1,2024-08-16,0.13,Store,North
936,159,1068,2,2024-01-21,0.25,Online,East
937,128,1414,3,2025-10-21,0.17,Store,East
938,148,1300,2,2025-09-21,0.07,Store,South
939,46,393,2,2025-03-15,0.15,Store,West
940,88,1670,2,2024-06-06,0.12,Online,West
941,155,413,3,2025-09-07,0.28,Online,North
942,40,94,3,2024-02-21,0.27,Store,West
943,103,710,5,2025-08-22,0.14,Store,East
944,128,1805,2,2024-12-25,0.26,Online,South
945,162,1495,5,2025-10-06,0.23,Online,North
946,20,35,3,2025-05-02,0.19,Store,East
947,82,1331,1,2024-07-15,0.26,Store,North
948,99,486,1,2024-07-07,0.19,Online,North
949,44,375,2,2025-07-05,0.18,Online,West
950,176,1329,2,2024-04-13,0.16,Store,West
951,144,127,5,2025-05-06,0.15,Online,North
952,94,853,1,2024-05-29,0.19,Online,East
953,194,1850,1,2023-12-29,0.19,Online,East
954,49,982,3,2025-04-07,0.16,Store,West
955,186,237,4,2025-08-27,0.12,Store,North
956,14,535,3,2024-10-02,0.1,Store,South
957,25,1946,4,2025-05-20,0.11,Online,North
958,46,19,3,2024-08-08,0.16,Store,West
959,89,831,5,2025-05-09,0.09,Online,West
960,188,899,3,2024-10-09,0.12,Online,North
961,109,43,5,2025-09-20,0.25,Online,North
962,185,939,1,2024-11-28,0.14,Store,North
963,16,290,2,2025-03-26,0.04,Store,West
964,62,1584,4,2025-04-17,0.28,Store,South
965,89,43,3,2025-05-02,0.28,Store,West
966,119,982,3,2025-08-01,0.24,Online,East
967,19,1480,1,2024-02-17,0.01,Store,South
968,140,1394,4,2025-01-25,0.2,Online,North
969,18,1632,4,2024-10-29,0.26,Store,East
970,146,1602,5,2024-08-13,0.23,Online,East
971,53,1140,1,2025-08-10,0.11,Online,East
972,87,365,3,2024-03-18,0.03,Store,East
973,36,527,2,2025-04-25,0.04,Store,North
974,119,974,2,2025-09-17,0.24,Online,East
975,107,1447,2,2025-11-06,0.15,Store,East
976,170,1092,1,2025-06-29,0.02,Online,West
977,69,1710,2,2025-05-11,0.03,Online,South
978,68,1873,2,2024-02-08,0.25,Online,West
979,94,1348,2,2025-03-08,0.14,Store,South
980,17,1269,2,2025-09-25,0.18,Store,West
981,69,1141,1,2024-04-08,0.08,Store,North
982,5,1939,3,2024-10-01,0.08,Store,East
983,167,1985,2,2024-02-05,0.3,Online,South
984,86,1330,5,2025-03-21,0.22,Online,East
985,102,668,4,2025-01-29,0.2,Online,West
986,46,1066,1,2025-02-18,0.26,Store,East
987,41,111,3,2025-06-16,0.11,Online,South
988,33,1968,5,2024-11-25,0.26,Store,North
989,158,1446,4,2024-05-01,0.16,Online,West
990,169,103,4,2025-03-02,0.2,Store,West
991,168,922,1,2025-08-09,0.16,Online,West
992,6,1945,4,2025-05-06,0.13,Store,South
993,162,212,1,2025-03-18,0.04,Online,South
994,163,225,4,2024-08-10,0.22,Online,South
995,195,1272,2,2024-08-11,0.15,Store,South
996,68,1556,2,2024-11-17,0.03,Online,East
997,131,849,3,2025-03-27,0.16,Store,West
998,195,1760,2,2024-12-23,0.05,Store,South
999,20,462,1,2024-01-05,0.15,Store,South
1000,168,1431,4,2025-08-15,0.06,Online,East
1001,188,1704,5,2025-08-18,0.15,Store,North
1002,169,1834,4,2024-02-15,0.25,Online,North
1003,70,1823,1,2025-07-05,0.27,Store,North
1004,183,1433,4,2024-04-28,0.22,Online,East
1005,9,707,3,2024-06-15,0.16,Store,West
1006,48,244,1,2024-12-10,0.08,Store,West
1007,134,1185,4,2025-11-08,0.29,Online,West
1008,36,448,4,2025-02-04,0.09,Store,South
1009,152,777,3,2024-12-02,0.02,Store,South
1010,179,781,1,2024-08-28,0.26,Online,West
1011,132,1685,1,2023-12-01,0.13,Store,East
1012,174,488,4,2025-04-05,0.15,Online,West
1013,198,356,5,2025-02-10,0.22,Online,South
1014,200,930,4,2025-04-07,0.15,Online,East
1015,7,480,3,2025-01-04,0.28,Store,South
1016,8,642,3,2024-03-15,0.2,Store,West
1017,171,1225,5,2025-08-03,0.19,Online,West
1018,169,1443,4,2025-05-19,0.15,Store,North
1019,163,844,1,2024-04-22,0.13,Online,North
1020,100,1338,5,2025-03-29,0.3,Online,South
1021,31,1617,1,2024-09-01,0.17,Store,East
1022,78,946,1,2025-08-28,0.03,Online,East
1023,32,1210,2,2024-04-19,0.05,Store,West
1024,151,1359,5,2025-05-08,0.17,Store,West
1025,49,564,5,2024-05-25,0.27,Online,South
1026,19,1597,2,2024-02-04,0.16,Online,North
1027,196,1681,4,2024-06-15,0.04,Online,East
1028,176,969,1,2024-09-17,0.28,Store,East
1029,194,1624,2,2024-07-28,0.01,Online,North
1030,140,1389,4,2025-04-26,0.29,Online,North
1031,5,1031,3,2025-03-01,0.11,Online,West
1032,94,949,1,2023-12-25,0.23,Online,South
1033,71,29,5,2025-05-12,0.03,Online,East
1034,164,1591,5,2025-11-03,0.07,Online,North
1035,82,514,1,2024-01-13,0.21,Store,South
1036,200,1261,4,2023-11-28,0.29,Online,East
1037,86,1351,5,2024-02-28,0.1,Store,North
1038,33,83,4,2025-06-01,0.12,Online,South
1039,10,962,1,2024-02-19,0.21,Store,East
1040,148,532,5,2024-11-29,0.23,Online,South
1041,114,850,5,2025-09-09,0.14,Online,West
1042,182,2,1,2024-09-13,0.22,Online,North
1043,145,1687,5,2025-10-17,0.25,Online,West
1044,61,1771,2,2024-09-05,0.11,Online,East
1045,127,158,2,2024-08-05,0.2,Online,West
1046,111,804,5,2024-01-27,0.12,Online,West
1047,29,569,4,2025-04-20,0.14,Store,South
1048,144,1073,4,2024-06-25,0.21,Store,South
1049,147,945,1,2024-09-28,0.04,Store,South
1050,160,1782,1,2024-05-09,0.14,Online,North
1051,191,1593,1,2024-07-09,0.01,Online,South
1052,59,525,5,2024-01-10,0.3,Online,South
1053,111,1749,2,2025-05-28,0.14,Store,West
1054,110,1951,2,2024-06-08,0.17,Online,North
1055,170,706,1,2025-04-16,0.18,Online,West
1056,78,628,2,2024-03-13,0.06,Online,West
1057,151,517,2,2024-10-12,0.23,Store,South
1058,147,1803,1,2024-06-21,0.24,Store,South
1059,179,366,5,2025-09-21,0.06,Online,South
1060,55,957,2,2025-09-19,0.07,Online,West
1061,138,1041,2,2025-06-02,0.24,Store,South
1062,83,249,3,2025-03-12,0.24,Store,East
1063,176,1411,5,2025-05-11,0.26,Online,East
1064,124,930,4,2025-09-21,0.15,Online,North
1065,83,1231,2,2023-12-05,0.1,Online,South
1066,151,1181,5,2025-05-25,0.05,Online,East
1067,84,1283,2,2025-02-11,0.2,Store,East
1068,159,430,5,2025-03-01,0.19,Store,West
1069,121,1815,5,2024-04-19,0.15,Store,South
1070,99,1943,5,2024-05-14,0.26,Online,East
1071,146,1036,2,2025-10-18,0.15,Store,East
1072,108,466,1,2024-11-24,0.27,Online,East
1073,5,948,2,2024-05-10,0.22,Online,East
1074,66,1941,1,2024-02-05,0.18,Online,South
1075,86,364,4,2024-11-18,0.07,Online,East
1076,141,424,3,2025-06-28,0.13,Online,West
